ds,y,open,high,low,vol.,change %,lag1_y,lag1_open,lag1_vol,lag1_change_pct,lag2_y,lag2_open,lag2_vol,lag2_change_pct,lag3_y,lag3_open,lag3_vol,lag3_change_pct,lag4_y,lag4_open,lag4_vol,lag4_change_pct,lag5_y,lag5_open,lag5_vol,lag5_change_pct,lag6_y,lag6_open,lag6_vol,lag6_change_pct,lag7_y,lag7_open,lag7_vol,lag7_change_pct,SMA_7_days,EMA_7_days,SMA_1_month,EMA_1_month,SMA_3_months,EMA_3_months,SMA_6_months,EMA_6_months,EMA_1_day,SMA_1_day
2018-10-07,6611.0,6596.3,6633.9,6523.8,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6639.1,6584.2,9340000.0,0.83,6584.2,6509.2,9310000.0,1.17,6507.8,6549.9,9210000.0,-0.64,6549.9,6608.2,9340000.0,-0.88,6608.2,6635.2,9190000.0,-0.41,6635.2,6603.9,9340000.0,0.47,6585.214285714285,6596.434628506051,6506.45,6593.059617918813,6806.803333333334,6797.676894512493,7271.987777777778,7213.696636037958,6611.0,6611.0
2018-10-08,6669.6,6611.0,6699.5,6589.9,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6639.1,6584.2,9340000.0,0.83,6584.2,6509.2,9310000.0,1.17,6507.8,6549.9,9210000.0,-0.64,6549.9,6608.2,9340000.0,-0.88,6608.2,6635.2,9190000.0,-0.41,6593.9857142857145,6614.725971379538,6522.626666666666,6597.997707085342,6810.83,6794.86201771002,7270.362777777778,7207.684518512678,6669.6,6669.6
2018-10-09,6650.8,6669.6,6678.9,6613.3,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6639.1,6584.2,9340000.0,0.83,6584.2,6509.2,9310000.0,1.17,6507.8,6549.9,9210000.0,-0.64,6549.9,6608.2,9340000.0,-0.88,6608.400000000001,6623.744478534654,6536.37,6601.404306628224,6813.737777777778,6791.695819518591,7263.275,7201.531098418615,6650.8,6650.8
2018-10-10,6618.0,6650.6,6653.5,6526.0,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6639.1,6584.2,9340000.0,0.83,6584.2,6509.2,9310000.0,1.17,6507.8,6549.9,9210000.0,-0.64,6624.142857142857,6622.308358900991,6546.27,6602.474996523178,6817.820000000001,6787.87832897972,7256.222777777777,7195.083240977526,6618.0,6618.0
2018-10-11,6239.1,6618.0,6622.5,6206.2,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6639.1,6584.2,9340000.0,0.83,6584.2,6509.2,9310000.0,1.17,6574.842857142858,6526.506269175743,6544.443333333334,6579.0314483603925,6817.918888888889,6775.817266804342,7246.415555555556,7184.519890248493,6239.1,6239.1
2018-10-12,6291.3,6239.2,6344.8,6206.8,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6639.1,6584.2,9340000.0,0.83,6525.157142857143,6467.7047018818075,6542.886666666667,6560.468129111336,6818.3244444444435,6765.1685356657845,7234.902777777777,7174.650057207073,6291.3,6291.3
2018-10-13,6321.7,6291.3,6329.3,6282.8,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6596.3,6639.1,9180000.0,-0.65,6485.928571428572,6431.203526411356,6537.513333333334,6545.0637336847985,6817.866666666667,6755.421974442361,7225.19,7165.225194696497,6321.7,6321.7
2018-10-14,6326.8,6321.6,6390.9,6300.0,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6611.0,6596.3,77060.0,0.22,6445.328571428572,6405.102644808517,6532.283333333334,6530.982202479328,6813.387777777777,6746.001711267803,7216.402222222223,7155.96082790427,6326.8,6326.8
2018-10-15,6699.8,6326.8,7358.4,6300.2,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6669.6,6611.0,119680.0,0.89,6449.642857142857,6478.776983606387,6538.3099999999995,6541.873673287114,6806.474444444444,6744.986289042137,7208.187777777778,7150.920376767207,6699.8,6699.8
2018-10-16,6705.3,6712.4,6836.7,6645.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6650.8,6669.6,80790.0,-0.28,6457.428571428572,6535.407737704791,6545.1466666666665,6552.417307268591,6798.937777777778,6744.1140629093425,7199.379444444444,7145.996394703481,6705.3,6705.3
2018-10-17,6686.6,6718.9,6745.9,6637.8,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6618.0,6650.6,101930.0,-0.49,6467.228571428571,6573.2058032785935,6559.636666666667,6561.074255186747,6790.15,6742.850017570675,7187.26611111111,7140.92019144709,6686.6,6686.6
2018-10-18,6574.1,6690.1,6736.3,6530.6,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6239.1,6618.0,245280.0,-5.72,6515.085714285715,6573.429352458945,6567.373333333333,6561.914625819861,6781.6466666666665,6739.141225975714,7174.216111111112,7134.656984911763,6574.1,6574.1
2018-10-19,6512.0,6576.4,6603.2,6506.9,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6291.3,6239.2,147400.0,0.84,6546.614285714286,6558.072014344209,6571.426666666666,6558.69432737987,6771.683333333333,6734.149111119105,7161.467777777779,7127.77679723318,6512.0,6512.0
2018-10-20,6572.2,6511.7,6593.7,6495.9,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6321.7,6291.3,94450.0,0.48,6582.400000000001,6561.604010758157,6574.193333333334,6559.565661097298,6762.348888888888,6730.589789995608,7148.242222222223,7121.637827098008,6572.2,6572.2
2018-10-21,6583.0,6575.9,6643.1,6568.0,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6326.8,6321.6,99380.0,0.08,6619.0,6566.953008068617,6568.070000000001,6561.077553929731,6749.682222222221,6727.3460583473525,7131.229444444445,7115.6860279035545,6583.0,6583.0
2018-10-22,6555.8,6583.0,6612.7,6529.5,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6699.8,6326.8,443330.0,5.9,6598.428571428572,6564.164756051463,6562.276666666667,6560.737066579426,6729.113333333333,6723.575815306751,7118.355555555556,7109.499441959869,6555.8,6555.8
2018-10-23,6528.7,6558.6,6573.6,6500.5,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6705.3,6712.4,155850.0,0.08,6573.2,6555.298567038597,6556.429999999999,6558.670159058173,6710.835555555555,6719.292830354954,7103.031666666667,7103.081768568048,6528.7,6528.7
2018-10-24,6530.7,6531.2,6593.8,6522.6,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6686.6,6718.9,136710.0,-0.28,6550.928571428572,6549.148925278948,6554.65,6556.865632667324,6695.21,6715.147932984515,7089.641666666666,7096.757108141882,6530.7,6530.7
2018-10-25,6507.0,6532.5,6544.8,6491.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6574.1,6690.1,134150.0,-1.68,6541.342857142857,6538.611693959211,6556.713333333334,6553.648495075884,6676.538888888889,6710.573253138701,7073.833888888889,7090.240455013242,6507.0,6507.0
2018-10-26,6510.0,6507.0,6570.5,6498.5,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6512.0,6576.4,121440.0,-0.94,6541.057142857142,6531.458770469409,6558.110000000001,6550.832463135504,6657.3822222222225,6706.165049773015,7057.694444444444,7083.828958272765,6510.0,6510.0
2018-10-27,6494.2,6510.0,6534.0,6473.7,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6572.2,6511.7,97770.0,0.92,6529.914285714286,6522.144077852056,6551.61,6547.17875583644,6638.2555555555555,6701.506477250531,7042.411666666666,7077.313721164779,6494.2,6494.2
2018-10-28,6486.1,6494.6,6502.2,6461.2,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6583.0,6575.9,92940.0,0.16,6516.071428571428,6513.133058389042,6546.613333333333,6543.238190943767,6619.466666666666,6696.77226895931,7028.029444444444,7070.780972864616,6486.1,6486.1
2018-10-29,6335.0,6486.1,6498.4,6310.5,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6555.8,6583.0,101570.0,-0.41,6484.528571428571,6468.599793791782,6537.65,6529.803468947395,6603.973333333333,6688.821230081084,7011.8727777777785,7062.650796368875,6335.0,6335.0
2018-10-30,6325.7,6336.7,6469.9,6316.5,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6528.7,6558.6,108860.0,-0.41,6455.528571428571,6432.874845343837,6527.333333333333,6516.635503208854,6589.743333333334,6680.840543705675,6992.850555555556,7054.507693646567,6325.7,6325.7
2018-10-31,6365.9,6327.9,6405.7,6257.8,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6530.7,6531.2,98740.0,0.03,6431.9857142857145,6416.131134007877,6519.256666666667,6506.91063203409,6576.746666666668,6673.918773514341,6974.28,7046.898768854892,6365.9,6365.9
2018-11-01,6400.5,6365.9,6421.8,6354.2,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6507.0,6532.5,97430.0,-0.36,6416.771428571429,6412.2233505059085,6514.276666666668,6500.045429967375,6565.430000000001,6667.909569700839,6955.096666666666,7039.756241022242,6400.5,6400.5
2018-11-02,6424.7,6400.5,6444.3,6390.9,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6510.0,6507.0,97170.0,0.05,6404.585714285714,6415.3425128794315,6511.506666666666,6495.184434485609,6558.8788888888885,6662.564304432688,6937.142777777779,7032.960039463985,6424.7,6424.7
2018-11-03,6386.2,6424.5,6429.5,6346.2,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6494.2,6510.0,76720.0,-0.24,6389.157142857142,6408.056884659573,6504.906666666667,6488.153180647828,6551.757777777777,6656.490363675925,6920.223888888889,7025.8135196909025,6386.2,6386.2
2018-11-04,6478.2,6386.2,6508.9,6359.7,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6486.1,6494.6,93970.0,-0.12,6388.028571428571,6425.59266349468,6499.543333333334,6487.511039960872,6546.586666666667,6652.571894144587,6905.1227777777785,7019.762541572771,6478.2,6478.2
2018-11-05,6459.7,6478.2,6489.2,6431.7,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6335.0,6486.1,160520.0,-2.33,6405.842857142857,6434.11949762101,6494.99,6485.716779318235,6543.639999999999,6648.332951416134,6889.237222222222,7013.574005201801,6459.7,6459.7
2018-11-06,6502.8,6460.4,6509.6,6441.6,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6325.7,6336.7,128210.00000000001,-0.15,6431.142857142857,6451.289623215757,6491.383333333334,6486.818922588027,6546.075555555556,6645.134425011383,6875.221111111111,7007.930093542112,6502.8,6502.8
2018-11-07,6565.3,6503.1,6594.3,6502.0,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6365.9,6327.9,129060.0,0.64,6459.628571428571,6479.792217411818,6487.906666666667,6491.882217904928,6546.369999999999,6643.379822263881,6864.982222222223,7003.0391532819785,6565.3,6565.3
2018-11-08,6474.0,6565.3,6577.3,6466.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6400.5,6365.9,124160.0,0.54,6470.128571428571,6478.344163058863,6482.013333333333,6490.728526427191,6549.944444444444,6639.657188807531,6853.951666666667,6997.193416781625,6474.0,6474.0
2018-11-09,6412.0,6473.8,6496.1,6390.0,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6424.7,6400.5,135870.0,0.38,6468.314285714287,6461.758122294147,6475.1466666666665,6485.649266657695,6551.948888888888,6634.653734108465,6841.276666666667,6990.727191181829,6412.0,6412.0
2018-11-10,6427.1,6411.9,6461.7,6411.7,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6386.2,6424.5,112840.0,-0.6,6474.157142857142,6453.093591720611,6481.413333333333,6481.871894615264,6553.216666666666,6630.092113578608,6828.793333333332,6984.499266417389,6427.1,6427.1
2018-11-11,6446.1,6427.1,6451.7,6359.0,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6478.2,6386.2,128759.99999999999,1.44,6469.571428571428,6451.345193790458,6486.573333333334,6479.564030446538,6555.336666666667,6626.048330862594,6817.510555555555,6978.550103252556,6446.1,6446.1
2018-11-12,6435.0,6445.0,6475.9,6409.4,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6459.7,6478.2,128509.99999999999,-0.29,6466.042857142857,6447.258895342844,6490.35,6476.688931708052,6558.056666666666,6621.849466448031,6806.902777777777,6972.544024763578,6435.0,6435.0
2018-11-13,6429.2,6435.0,6466.8,6386.7,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6502.8,6460.4,154870.0,0.67,6455.528571428572,6442.744171507133,6493.763333333333,6473.625129662371,6559.971111111111,6617.615412240382,6797.826111111111,6966.540223384975,6429.2,6429.2
2018-11-14,5842.4,6428.9,6453.3,5619.2,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6565.3,6503.1,170760.0,0.96,6352.257142857142,6292.65812863035,6465.183333333333,6432.90092774867,6554.812222222222,6600.5777108724615,6784.474444444445,6954.118784452545,5842.4,5842.4
2018-11-15,5718.9,5854.0,5878.5,5384.1,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6474.0,6565.3,159300.0,-1.39,6244.385714285714,6149.218596472762,6432.303333333333,6386.836351764886,6545.225555555556,6581.200178765374,6770.44,6940.469958105003,5718.9,5718.9
2018-11-16,5636.2,5723.5,5747.7,5539.7,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6412.0,6473.8,151600.0,-0.96,6133.557142857142,6020.963947354572,6397.289999999999,6338.4082000381195,6536.971111111111,6560.430944067234,6754.368888888888,6926.058135363511,5636.2,5636.2
2018-11-17,5621.8,5636.2,5645.5,5561.4,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,6427.1,6411.9,115870.0,0.24,6018.5142857142855,5921.172960515929,6365.546666666667,6292.175412938886,6527.418888888889,6539.801692549273,6738.916111111111,6911.646443260047,5621.8,5621.8
2018-11-18,5658.3,5621.0,5727.9,5615.5,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,6446.1,6427.1,127400.0,0.3,5905.971428571429,5855.454720386947,6337.09,6251.2802250073455,6520.6433333333325,6520.428028976761,6725.873333333333,6897.797311290323,5658.3,5658.3
2018-11-19,4883.8,5660.4,5662.5,4831.1,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,6435.0,6445.0,130160.0,-0.17,5684.371428571429,5612.541040290211,6280.8099999999995,6163.05569436171,6502.883333333333,6484.458182186063,6711.270555555557,6875.543197353413,4883.8,4883.8
2018-11-20,4524.6,4883.6,5013.4,4272.3,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,6429.2,6435.0,137600.0,-0.09,5412.285714285715,5340.555780217658,6212.196666666667,6057.348875370632,6482.4944444444445,6441.384375984171,6694.224444444444,6849.56592445448,4524.6,4524.6
2018-11-21,4638.7,4523.0,4743.7,4393.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5842.4,6428.9,438210.0,-9.13,5240.328571428572,5165.091835163244,6148.293333333334,5965.823141475753,6461.577777777778,6401.764939149354,6678.452222222221,6825.136466725702,4638.7,4638.7
2018-11-22,4356.0,4646.4,4695.7,4346.7,261850.00000000003,-6.09,4638.7,4523.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,5718.9,5854.0,375860.0,-2.11,5045.628571428571,4962.818876372433,6075.87,5861.963583961188,6435.751111111113,6356.803072354863,6661.756111111112,6797.85319085028,4356.0,4356.0
2018-11-23,4398.0,4360.9,4455.6,4223.7,348990.0,0.96,4356.0,4646.4,261850.00000000003,-6.09,4638.7,4523.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,5636.2,5723.5,224120.0,-1.45,4868.742857142856,4821.614157279325,6004.78,5767.514320479821,6409.786666666667,6313.75245538003,6645.263333333332,6771.335476034255,4398.0,4398.0
2018-11-24,3920.4,4397.3,4494.6,3821.5,382720.0,-10.86,4398.0,4360.9,348990.0,0.96,4356.0,4646.4,261850.00000000003,-6.09,4638.7,4523.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,5621.8,5636.2,156510.0,-0.26,4625.685714285714,4596.310617959493,5918.5599999999995,5648.345654642414,6378.761111111111,6261.151302514535,6627.491666666667,6739.833426575314,3920.4,3920.4
2018-11-25,4062.2,3920.3,4198.4,3634.2,619950.0,3.62,3920.4,4397.3,382720.0,-10.86,4398.0,4360.9,348990.0,0.96,4356.0,4646.4,261850.00000000003,-6.09,4638.7,4523.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,5658.3,5621.0,158680.0,0.65,4397.671428571428,4462.78296346962,5836.966666666666,5546.013676923549,6347.256666666666,6212.822702459271,6608.572222222222,6710.246316889399,4062.2,4062.2
2018-11-26,3837.0,4061.0,4179.0,3679.8,571040.0,-5.54,4062.2,3920.3,619950.0,3.62,3920.4,4397.3,382720.0,-10.86,4398.0,4360.9,348990.0,0.96,4356.0,4646.4,261850.00000000003,-6.09,4638.7,4523.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4883.8,5660.4,478260.0,-13.69,4248.128571428571,4306.337222602215,5748.393333333334,5435.754730025255,6311.283333333334,6160.606818888737,6588.777222222222,6678.4977388022235,3837.0,3837.0
2018-11-27,3866.5,3840.3,3920.6,3687.8,457270.0,0.77,3837.0,4061.0,571040.0,-5.54,4062.2,3920.3,619950.0,3.62,3920.4,4397.3,382720.0,-10.86,4398.0,4360.9,348990.0,0.96,4356.0,4646.4,261850.00000000003,-6.09,4638.7,4523.0,412740.0,2.52,4524.6,4883.6,714080.0,-7.36,4154.114285714286,4196.377916951661,5661.073333333334,5334.512489378465,6276.143333333333,6110.1868888032695,6568.576666666667,6647.425940583415,3866.5,3866.5
